,Price,Style,Sqr Ft,Longitude,Latitude,Lot Size,Beds,Bath,Year Built,Price Sqr Ft,Last Sold Year,Last Sold For,Last Tax Assestment,Address,City,State,Zipcode,Property Type,Address Full,Days On Trulia
1383,"$90,000",3 Beds / 1 Bath,"1,230 sqft",-82.94555,39.98514,"3,485 sqft",3.0,1.0,1898.0,$73/sqft,2016.0,"$200,000","$6,900"," 2200 Margaret Ave Columbus, OH 43219 ",Columbus,OH,43219,,"2200 Margaret Ave, Columbus, OH 43219",26.0
1384,"$679,000",4 Beds / 4 Baths,"2,245 sqft",-96.84744,32.878708,0.32 acres,4.0,4.0,1951.0,$302/sqft,,,," 3931 Williamsburg Rd Dallas, TX 75220 ",Dallas,TX,75220,,"3931 Williamsburg Rd, Dallas, TX 75220",34.0
1385,"$147,500",4 Beds / 2 Baths,"1,613 sqft",-106.21857,31.775032,"5,876 sqft",4.0,2.0,2012.0,$91/sqft,,,," 14376 Whisper Mare Ct El Paso, TX 79938 ",El Paso,TX,79938,,"14376 Whisper Mare Ct, El Paso, TX 79938",43.0
1386,"$75,634",3 Beds / 1 Bath,"1,055 sqft",-78.91081,42.961796,"3,960 sqft",3.0,1.0,1930.0,,2005.0,"$38,000","$21,000"," 159 Edgar Ave Buffalo, NY 14207 ",Buffalo,NY,14207,,"159 Edgar Ave, Buffalo, NY 14207",21.0
1387,"$655,000",3 Beds / 3 Baths,"2,517 sqft",-115.351135,36.179047,"8,276 sqft",3.0,3.0,2003.0,$260/sqft,2009.0,"$370,000","$148,424"," 11637 La Mirago Pl Las Vegas, NV 89138 ",Las Vegas,NV,89138,,"11637 La Mirago Pl, Las Vegas, NV 89138",16.0
1388,"$224,900",3 Beds / 2 Baths,,-95.11029,29.987736,10201 sqft,3.0,2.0,,,,,," 1323 Big Deer Dr Crosby, TX 77532 ",Crosby,TX,77532,,"1323 Big Deer Dr, Crosby, TX 77532",33.0
1389,"$329,950",3 Beds / 2.5 Baths,"1,823 sqft",-119.85263,39.64367,,3.0,2.5,,$181/sqft,,,," 8836 Mahon Dr Reno, NV 89506 ",Reno,NV,89506,,"8836 Mahon Dr, Reno, NV 89506",12.0
1390,"$409,000",4 Beds / 2 Baths,"1,554 sqft",-117.052895,32.715515,"10,341 sqft",4.0,2.0,1959.0,$263/sqft,2019.0,"$320,000","$90,153"," 6717 Broadway San Diego, CA 92114 ",San Diego,CA,92114,,"6717 Broadway, San Diego, CA 92114",2.0
1391,"$665,000",5 Beds / 3 Baths,"3,515 sqft",-110.85651,32.322483,0.4 acres,5.0,3.0,1989.0,$189/sqft,2015.0,"$575,000","$50,472"," 6362 N Calle Campeche Tucson, AZ 85750 ",Tucson,AZ,85750,,"6362 N Calle Campeche, Tucson, AZ 85750",2.0
1392,"$574,995",4 Beds / 3 Baths,"3,200 sqft",-119.871666,39.400833,,4.0,3.0,2020.0,$180/sqft,,,," 14126 Glowing Amber Ct #35 Reno, NV 89511 ",Reno,NV,89511,,"14126 Glowing Amber Ct #35, Reno, NV 89511",
1393,"$699,000",3 Beds,,-118.268036,34.088657,5257 sqft,3.0,,,,,,," 1633 Easterly Ter Los Angeles, CA 90026 ",Los Angeles,CA,90026,,"1633 Easterly Ter, Los Angeles, CA 90026",5.0
1394,"$389,900",2 Beds / 2 Baths,"2,478 sqft",-83.662285,41.669636,0.33 acres,2.0,2.0,2002.0,$157/sqft,2004.0,"$340,000","$112,735"," 1 Stableside S Ottawa Hills, OH 43615 ",Ottawa Hills,OH,43615,,"1 Stableside S, Ottawa Hills, OH 43615",
1395,"$725,000",1 Bed / 1 Bath,"97,768 sqft",-73.97463,40.67194,0.55 acres,1.0,1.0,1936.0,,,,"$8,208,450"," 140 8th Ave #5R Brooklyn, NY 11215 ",Brooklyn,NY,11215,,"140 8th Ave #5R, Brooklyn, NY 11215",3.0
1396,"$535,000",1 Bed / 1 Bath,527 sqft,-73.927155,40.69657,,1.0,1.0,2019.0,"$1,015/sqft",,,," 1249 Dekalb Ave #3R Brooklyn, NY 11221 ",Brooklyn,NY,11221,,"1249 Dekalb Ave #3R, Brooklyn, NY 11221",16.0
1397,"$6,550,000",3 Beds / 4 Baths,"2,399 sqft",-74.00539,40.724197,,3.0,4.0,,"$2,730/sqft",,,," 565 Broome St #S20B New York, NY 10013 ",New York,NY,10013,,"565 Broome St #S20B, New York, NY 10013",3.0
1398,"$150,000",4 Beds / 2 Baths,"1,576 sqft",-112.152435,33.535046,"1,721 sqft",4.0,2.0,1964.0,$95/sqft,2015.0,"$64,000","$7,850"," 4318 W Ocotillo Rd Glendale, AZ 85301 ",Glendale,AZ,85301,,"4318 W Ocotillo Rd, Glendale, AZ 85301",33.0
1399,"$625,000",4 Beds / 5 Baths,"3,857 sqft",-98.548195,29.608269,0.46 acres,4.0,5.0,2010.0,$162/sqft,,,," 3219 Spider Lily San Antonio, TX 78258 ",San Antonio,TX,78258,,"3219 Spider Lily, San Antonio, TX 78258",3.0
1400,"$55,000",2 Beds / 2 Baths,"1,080 sqft",-120.99716,37.697105,,2.0,2.0,1973.0,$51/sqft,,,," 4125 McHenry Ave #18 Modesto, CA 95356 ",Modesto,CA,95356,,"4125 McHenry Ave #18, Modesto, CA 95356",8.0
1401,"$72,000",2 Beds / 2 Baths,,-120.84567,37.626003,,2.0,2.0,,,,,," 8200 Jantzen Rd Modesto, CA 95357 ",Modesto,CA,95357,,"8200 Jantzen Rd, Modesto, CA 95357",5.0
1402,"$199,900",3 Beds / 2 Baths,"1,560 sqft",-97.40748,32.827946,"5,615 sqft",3.0,2.0,2000.0,$128/sqft,,,," 5417 Royal Birkdale Dr Fort Worth, TX 76135 ",Fort Worth,TX,76135,,"5417 Royal Birkdale Dr, Fort Worth, TX 76135",7.0
1403,"$159,999",3 Beds / 2 Baths,"1,210 sqft",-97.36693,32.681107,"6,325 sqft",3.0,2.0,1951.0,$132/sqft,,,," 3455 W Boyce Ave Fort Worth, TX 76133 ",Fort Worth,TX,76133,,"3455 W Boyce Ave, Fort Worth, TX 76133",41.0
1404,"$239,990",3 Beds / 3 Baths,"1,674 sqft",-80.68703,35.21301,,3.0,3.0,2020.0,$143/sqft,,,," 7012 Harrisburg Rd #S6R5FW Charlotte, NC 28215 ",Charlotte,NC,28215,,"7012 Harrisburg Rd #S6R5FW, Charlotte, NC 28215",3.0
1405,"$329,000",3 Beds / 2 Baths,"1,632 sqft",-115.21704,36.213165,0.28 acres,3.0,2.0,1979.0,$202/sqft,2018.0,"$265,000","$52,004"," 5408 Avenida Vaquero Las Vegas, NV 89108 ",Las Vegas,NV,89108,,"5408 Avenida Vaquero, Las Vegas, NV 89108",13.0
1406,"$95,000",4 Beds / 2 Baths,"3,420 sqft",-79.89916,40.449986,"3,630 sqft",4.0,2.0,1950.0,$28/sqft,2006.0,"$75,000","$63,200"," 211 N Lexington St Pittsburgh, PA 15208 ",Pittsburgh,PA,15208,,"211 N Lexington St, Pittsburgh, PA 15208",4.0
1407,"$309,900",3 Beds / 3 Baths,"2,600 sqft",-97.51515,35.300533,"7,841 sqft",3.0,3.0,2006.0,$119/sqft,2019.0,"$100,000","$28,945"," 16925 Triana Dr Oklahoma City, OK 73170 ",Oklahoma City,OK,73170,,"16925 Triana Dr, Oklahoma City, OK 73170",2.0
1408,"$329,900",3 Beds / 3 Baths,"2,454 sqft",-84.68778,39.16935,5.31 acres,3.0,3.0,1977.0,$134/sqft,,,," 7429 Dog Trot Rd Cincinnati, OH 45248 ",Cincinnati,OH,45248,,"7429 Dog Trot Rd, Cincinnati, OH 45248",40.0
1409,"$215,000",3 Beds / 2 Baths,"1,477 sqft",-82.30981,28.149944,"4,921 sqft",3.0,2.0,2003.0,$146/sqft,2013.0,"$150,000","$128,202"," 18123 Portside St Tampa, FL 33647 ",Tampa,FL,33647,,"18123 Portside St, Tampa, FL 33647",24.0
1410,"$245,000",6 Beds / 3 Baths,"2,592 sqft",-75.139694,39.982136,900 sqft,6.0,3.0,1920.0,$95/sqft,2001.0,"$15,000",$0," 2050 N 3rd St Philadelphia, PA 19122 ",Philadelphia,PA,19122,,"2050 N 3rd St, Philadelphia, PA 19122",42.0
1411,"$200,000",3 Beds / 2 Baths,"1,468 sqft",-97.47676,32.748566,"5,811 sqft",3.0,2.0,2012.0,$136/sqft,,,," 9313 Marilyn Ct White Settlement, TX 76108 ",White Settlement,TX,76108,,"9313 Marilyn Ct, White Settlement, TX 76108",25.0
1412,Contact For Estimate,3 Beds / 2 Baths,"1,265 sqft",-97.18683,32.69808,"7,479 sqft",3.0,2.0,1971.0,,,,," 2811 Bent Tree Ln Arlington, TX 76016 ",Arlington,TX,76016,,"2811 Bent Tree Ln, Arlington, TX 76016",
1413,"$579,000",3 Beds / 3 Baths,"2,167 sqft",-115.34368,36.175198,"6,098 sqft",3.0,3.0,2003.0,$267/sqft,2017.0,"$480,000","$149,577"," 11385 Perugino Dr Las Vegas, NV 89138 ",Las Vegas,NV,89138,,"11385 Perugino Dr, Las Vegas, NV 89138",2.0
1414,"$254,900",4 Beds / 2 Baths,"1,600 sqft",-76.14263,36.86264,7620 sqft,4.0,2.0,1958.0,$159/sqft,2016.0,"$230,000","$207,000"," 769 Brinson Arch Virginia Beach, VA 23455 ",Virginia Beach,VA,23455,,"769 Brinson Arch, Virginia Beach, VA 23455",5.0
1415,"$989,000",2 Beds / 3 Baths,"1,526 sqft",-87.63992,41.929234,,2.0,3.0,2010.0,$648/sqft,2016.0,"$950,000","$53,879"," 2550 N Lakeview Ave #S403 Chicago, IL 60614 ",Chicago,IL,60614,,"2550 N Lakeview Ave #S403, Chicago, IL 60614",7.0
1416,"$229,000",4 Beds / 2 Baths,"1,756 sqft",-96.689156,32.915066,"8,040 sqft",4.0,2.0,1963.0,$130/sqft,,,," 215 N Bernice Dr Garland, TX 75042 ",Garland,TX,75042,,"215 N Bernice Dr, Garland, TX 75042",40.0
1417,Contact For Estimate,4 Beds / 3 Baths,"2,940 sqft",-115.06892,36.027317,0.27 acres,4.0,3.0,1994.0,,2015.0,"$410,000","$118,716"," 29 Paladin Ct Henderson, NV 89074 ",Henderson,NV,89074,,"29 Paladin Ct, Henderson, NV 89074",15.0
1418,"$131,987",1 Bed / 1 Bath,720 sqft,-115.078636,36.07682,,1.0,1.0,1993.0,$183/sqft,2011.0,"$33,000","$26,636"," 2120 Ramrod Ave #424 Henderson, NV 89014 ",Henderson,NV,89014,,"2120 Ramrod Ave #424, Henderson, NV 89014",2.0
1419,"$105,900",2 Beds / 2 Baths,"1,125 sqft",-87.94106,43.14927,"1,002 sqft",2.0,2.0,1972.0,$94/sqft,2018.0,"$72,100","$55,000"," 2470 W Good Hope Rd #170 Glendale, WI 53209 ",Glendale,WI,53209,,"2470 W Good Hope Rd #170, Glendale, WI 53209",26.0
1420,"$49,900",2 Beds / 1 Bath,748 sqft,-85.169876,41.066498,"6,105 sqft",2.0,1.0,1920.0,$67/sqft,,,," 2231 Brown St Fort Wayne, IN 46802 ",Fort Wayne,IN,46802,,"2231 Brown St, Fort Wayne, IN 46802",2.0
1421,"$214,500",3 Beds / 2 Baths,"2,016 sqft",-106.5684,31.863787,"6,900 sqft",3.0,2.0,1993.0,$106/sqft,,,," 7501 Medano Dr El Paso, TX 79912 ",El Paso,TX,79912,,"7501 Medano Dr, El Paso, TX 79912",40.0
1422,"$330,000",3 Beds / 2 Baths,"1,924 sqft",-104.798935,39.72792,"7,057 sqft",3.0,2.0,1977.0,$172/sqft,1995.0,"$94,500","$18,317"," 16368 E Severn Pl Aurora, CO 80011 ",Aurora,CO,80011,,"16368 E Severn Pl, Aurora, CO 80011",30.0
1423,"$199,900",1 Bed / 1 Bath,692 sqft,-119.89749,39.51906,,1.0,1.0,2001.0,$289/sqft,,,," 6850 Sharlands Ave #W1138 Reno, NV 89523 ",Reno,NV,89523,,"6850 Sharlands Ave #W1138, Reno, NV 89523",
1424,"$139,000",2 Beds / 1 Bath,912 sqft,-119.8076,36.726574,"7,500 sqft",2.0,1.0,1921.0,$152/sqft,2010.0,"$32,000","$37,023"," 1259 Waterman Ave Fresno, CA 93706 ",Fresno,CA,93706,,"1259 Waterman Ave, Fresno, CA 93706",2.0
1425,Contact For Estimate,4 Beds / 2 Baths,"2,070 sqft",-81.711525,41.45879,"5,040 sqft",4.0,2.0,1920.0,,2006.0,"$115,000","$21,000"," 4001 Daisy Ave Cleveland, OH 44109 ",Cleveland,OH,44109,,"4001 Daisy Ave, Cleveland, OH 44109",13.0
1426,"$2,495,000",5 Beds / 5 Baths,"5,085 sqft",-80.26357,25.69827,0.78 acres,5.0,5.0,1978.0,$491/sqft,2008.0,"$1,400,000","$1,674,489"," 473 Ridge Rd Coral Gables, FL 33143 ",Coral Gables,FL,33143,,"473 Ridge Rd, Coral Gables, FL 33143",180.0
1427,"$249,000",3 Beds / 2 Baths,"1,576 sqft",-81.44983,28.410032,"6,276 sqft",3.0,2.0,1980.0,$158/sqft,2019.0,"$193,000","$170,471"," 10822 Waterford Ct Orlando, FL 32821 ",Orlando,FL,32821,,"10822 Waterford Ct, Orlando, FL 32821",9.0
1428,"$195,000",3 Beds / 2 Baths,"1,108 sqft",-97.24296,32.866734,"9,217 sqft",3.0,2.0,1970.0,$176/sqft,,,," 6628 Mona Lisa Ave Watauga, TX 76148 ",Watauga,TX,76148,,"6628 Mona Lisa Ave, Watauga, TX 76148",
1429,"$159,900",2 Beds / 3 Baths,"1,024 sqft",-83.15569,39.99151,,2.0,3.0,1992.0,$156/sqft,,,," 1984 Camino Ln Hilliard, OH 43026 ",Hilliard,OH,43026,,"1984 Camino Ln, Hilliard, OH 43026",
1430,"$259,900",3 Beds / 3 Baths,"2,172 sqft",-117.416176,47.691227,"8,000 sqft",3.0,3.0,1922.0,$120/sqft,2016.0,"$136,000","$157,400"," 3611 N Calispel St Spokane, WA 99205 ",Spokane,WA,99205,,"3611 N Calispel St, Spokane, WA 99205",43.0
1431,"$355,000",3 Beds / 2 Baths,"1,566 sqft",-79.72977,36.04762,1.38 acres,3.0,2.0,1968.0,$227/sqft,,,"$111,700"," 3404 E Lee St Greensboro, NC 27406 ",Greensboro,NC,27406,,"3404 E Lee St, Greensboro, NC 27406",12.0
1432,"$324,900",4 Beds / 2 Baths,"1,800 sqft",-93.00917,45.116474,"7,492 sqft",4.0,2.0,1978.0,$181/sqft,,,"$171,200"," 5786 Lake Ave White Bear Tp, MN 55110 ",White Bear Tp,MN,55110,,"5786 Lake Ave, White Bear Tp, MN 55110",83.0
1433,"$620,000",3 Beds / 2 Baths,"1,458 sqft",-117.927635,33.841503,"7,454 sqft",3.0,2.0,1950.0,$425/sqft,2005.0,"$600,000","$593,000"," 904 W North St Anaheim, CA 92805 ",Anaheim,CA,92805,,"904 W North St, Anaheim, CA 92805",33.0
1434,"$394,900",3 Beds / 3 Baths,"2,003 sqft",-86.69547,36.253845,,3.0,3.0,2020.0,$197/sqft,,,," 744 Inspiration Blvd Madison, TN 37115 ",Madison,TN,37115,,"744 Inspiration Blvd, Madison, TN 37115",34.0
1435,"$293,990+",4 Beds / 2.5 Baths,"2,566 sqft",-81.48889,30.11474,,4.0,2.5,,$115/sqft,,,," The Madison Modeled Plan in Williamstown by KB Home Jacksonville, FL 32256 ",Jacksonville,FL,32256,,"The Madison Modeled Plan in Williamstown, Jacksonville, FL 32256",180.0
1436,"$265,900",4 Beds / 3 Baths,"2,215 sqft",-84.54866,37.97324,"5,062 sqft",4.0,3.0,2004.0,$120/sqft,,,"$213,600"," 769 Rosslyns Dale Lexington, KY 40514 ",Lexington,KY,40514,,"769 Rosslyns Dale, Lexington, KY 40514",20.0
1437,"$285,000",2 Beds / 2 Baths,"1,907 sqft",-89.95584,35.115627,"1,612 sqft",2.0,2.0,1980.0,$149/sqft,2017.0,"$267,500","$37,425"," 585 S Greer St #201 Memphis, TN 38111 ",Memphis,TN,38111,,"585 S Greer St #201, Memphis, TN 38111",
1438,"$280,000",2 Beds / 1 Bath,690 sqft,-117.947945,33.8425,,2.0,1.0,1964.0,$406/sqft,2008.0,"$120,000","$138,522"," 1860 W Glenoaks Ave #G Anaheim, CA 92801 ",Anaheim,CA,92801,,"1860 W Glenoaks Ave #G, Anaheim, CA 92801",9.0
1439,"$495,900",3 Beds / 4 Baths,"1,643 sqft",-117.02153,32.573177,27.06 acres,3.0,4.0,2018.0,$302/sqft,,,"$407,490"," 5150 Calle Sandwaves #36 San Diego, CA 92154 ",San Diego,CA,92154,,"5150 Calle Sandwaves #36, San Diego, CA 92154",28.0
1440,"$206,850",4 Beds / 1 Bath,"1,201 sqft",-121.264656,37.92806,"5,000 sqft",4.0,1.0,1956.0,$172/sqft,2010.0,"$32,500","$37,324"," 2437 Phelps St Stockton, CA 95206 ",Stockton,CA,95206,,"2437 Phelps St, Stockton, CA 95206",
1441,"$1,000",3 Beds / 1 Bath,950 sqft,-82.9904,42.439426,"5,663 sqft",3.0,1.0,1950.0,$1/sqft,2011.0,"$1,050",$0," 19567 Joann St Detroit, MI 48205 ",Detroit,MI,48205,,"19567 Joann St, Detroit, MI 48205",9.0
1442,"$399,900",2 Beds / 3 Baths,"1,550 sqft",-87.62804,41.86793,1.29 acres,2.0,3.0,1982.0,$258/sqft,2009.0,"$300,000","$28,929"," 1169 S Plymouth Ct #108 Chicago, IL 60605 ",Chicago,IL,60605,,"1169 S Plymouth Ct #108, Chicago, IL 60605",
1443,"$575,000",3 Beds / 2 Baths,"1,533 sqft",-77.01628,38.87415,,3.0,2.0,1962.0,$375/sqft,,,," 354 N St SW #354 Washington, DC 20024 ",Washington,DC,20024,,"354 N St SW #354, Washington, DC 20024",6.0
1444,"$199,500",3 Beds / 3 Baths,"1,720 sqft",-76.39367,39.327164,"2,178 sqft",3.0,3.0,1995.0,$116/sqft,2016.0,"$181,000","$172,967"," 26 Cutter Cove Ct Baltimore, MD 21220 ",Baltimore,MD,21220,,"26 Cutter Cove Ct, Baltimore, MD 21220",19.0
1445,"$50,000",2 Beds / 1 Bath,700 sqft,-84.40494,33.67328,"6,913 sqft",2.0,1.0,1940.0,$71/sqft,2018.0,"$17,000","$5,160"," 493 Mount Zion Rd SW Atlanta, GA 30354 ",Atlanta,GA,30354,,"493 Mount Zion Rd SW, Atlanta, GA 30354",
1446,"$324,500",3 Beds / 2 Baths,"2,310 sqft",-83.70484,41.67919,"9,095 sqft",3.0,2.0,2008.0,$140/sqft,,,"$88,130"," 6746 Kelker St Toledo, OH 43617 ",Toledo,OH,43617,,"6746 Kelker St, Toledo, OH 43617",33.0
1447,"$224,900",4 Beds / 2 Baths,"1,801 sqft",-87.74596,41.8388,"4,575 sqft",4.0,2.0,2007.0,$125/sqft,2006.0,"$42,000","$20,254"," 2940 S 48th Ct Cicero, IL 60804 ",Cicero,IL,60804,,"2940 S 48th Ct, Cicero, IL 60804",180.0
1448,"$220,000",5 Beds / 3 Baths,"2,655 sqft",-98.353325,29.462498,"7,928 sqft",5.0,3.0,2011.0,$83/sqft,,,," 6802 Puente Flds Converse, TX 78109 ",Converse,TX,78109,,"6802 Puente Flds, Converse, TX 78109",
1449,"$579,000",,"1,666 sqft",-97.73667,30.323574,0.27 acres,,2.0,1968.0,$348/sqft,,,," 5212 Woodrow Ave Austin, TX 78756 ",Austin,TX,78756,,"5212 Woodrow Ave, Austin, TX 78756",5.0
1450,"$253,319",3 Beds / 2 Baths,"1,452 sqft",-111.5946,33.401264,"5,500 sqft",3.0,2.0,1999.0,,2018.0,"$230,000","$17,070"," 10944 E Delta Ave Mesa, AZ 85208 ",Mesa,AZ,85208,,"10944 E Delta Ave, Mesa, AZ 85208",18.0
1451,"$425,000",3 Beds / 2 Baths,"1,631 sqft",-79.82967,40.436184,0.59 acres,3.0,2.0,2015.0,$261/sqft,2014.0,"$30,000","$205,800"," 3324 Longbow Dr Pittsburgh, PA 15235 ",Pittsburgh,PA,15235,,"3324 Longbow Dr, Pittsburgh, PA 15235",12.0
1452,"$343,570",3 Beds / 2.5 Baths,"2,336 sqft",-93.00285,45.00789,,3.0,2.5,,$147/sqft,,,," 2201 Gateway Hill Rd North Saint Paul, MN 55109 ",North Saint Paul,MN,55109,,"2201 Gateway Hill Rd, North Saint Paul, MN 55109",40.0
1453,"$41,000",3 Beds / 1 Bath,732 sqft,-82.94592,42.42887,"5,663 sqft",3.0,1.0,1942.0,$56/sqft,2018.0,"$26,095","$9,200"," 12024 Rossiter St Detroit, MI 48224 ",Detroit,MI,48224,,"12024 Rossiter St, Detroit, MI 48224",2.0
1454,"$340,000",5 Beds / 3 Baths,"2,592 sqft",-84.41975,33.733738,"10,302 sqft",5.0,3.0,1925.0,$131/sqft,2019.0,"$285,000","$53,360"," 975 Beecher St SW Atlanta, GA 30310 ",Atlanta,GA,30310,,"975 Beecher St SW, Atlanta, GA 30310",26.0
1455,"$899,999",,"2,800 sqft",-90.075165,29.941668,"2,496 sqft",,,1918.0,$321/sqft,,,," 1234 Carondelet St New Orleans, LA 70130 ",New Orleans,LA,70130,,"1234 Carondelet St, New Orleans, LA 70130",20.0
1456,"$620,000",2 Beds / 2 Baths,"1,988 sqft",-111.93505,33.788666,"5,538 sqft",2.0,2.0,1995.0,$312/sqft,2017.0,"$467,000","$41,230"," 6779 E Eagle Feather Rd Scottsdale, AZ 85266 ",Scottsdale,AZ,85266,,"6779 E Eagle Feather Rd, Scottsdale, AZ 85266",6.0
1457,"$6,000",2 Beds / 1 Bath,,-76.645676,39.284847,653 sqft,2.0,1.0,1900.0,,2007.0,"$4,249","$23,000"," 1812 Dover St Baltimore, MD 21223 ",Baltimore,MD,21223,,"1812 Dover St, Baltimore, MD 21223",11.0
1458,"$288,900",3 Beds / 2 Baths,"2,560 sqft",-86.68531,36.29451,0.96 acres,3.0,2.0,1962.0,$113/sqft,2002.0,"$148,100","$62,125"," 308 Twin Hills Dr Madison, TN 37115 ",Madison,TN,37115,,"308 Twin Hills Dr, Madison, TN 37115",5.0
1459,"$366,443",3 Beds / 3 Baths,"2,115 sqft",-115.10596,35.868988,"3,494 sqft",3.0,3.0,2020.0,$173/sqft,,,"$26,458"," 3190 Pergusa Dr Henderson, NV 89044 ",Henderson,NV,89044,,"3190 Pergusa Dr, Henderson, NV 89044",2.0
1460,"$285,000",,"1,526 sqft",-90.0821,29.973671,2901 sqft,,,,$187/sqft,,,," 2748 Saint Philip St #50 New Orleans, LA 70119 ",New Orleans,LA,70119,,"2748 Saint Philip St #50, New Orleans, LA 70119",9.0
1461,"$279,900",3 Beds / 3 Baths,"1,698 sqft",-115.293686,36.300453,"2,178 sqft",3.0,3.0,2015.0,$165/sqft,2015.0,"$208,490","$86,088"," 9040 Cordial Cloth Ct Las Vegas, NV 89149 ",Las Vegas,NV,89149,,"9040 Cordial Cloth Ct, Las Vegas, NV 89149",12.0
1462,"$260,000",3 Beds / 2 Baths,"1,249 sqft",-81.24298,28.600346,"7,478 sqft",3.0,2.0,1989.0,$208/sqft,2001.0,"$106,000","$155,409"," 10449 Cresto Delsol Cir Orlando, FL 32817 ",Orlando,FL,32817,,"10449 Cresto Delsol Cir, Orlando, FL 32817",5.0
1463,"$234,999",3 Beds / 2 Baths,"1,298 sqft",-119.10459,35.39036,"5,227 sqft",3.0,2.0,1995.0,$181/sqft,2011.0,"$133,000","$155,798"," 3405 Starside Dr Bakersfield, CA 93312 ",Bakersfield,CA,93312,,"3405 Starside Dr, Bakersfield, CA 93312",
1464,"$165,000",2 Beds / 2 Baths,"1,009 sqft",-115.265274,36.19601,"1,980 sqft",2.0,2.0,1994.0,$164/sqft,1999.0,"$77,500","$35,086"," 1900 Mountain Hills Ct #105 Las Vegas, NV 89128 ",Las Vegas,NV,89128,,"1900 Mountain Hills Ct #105, Las Vegas, NV 89128",9.0
1465,"$649,900",4 Beds / 2.5 Baths,"3,150 sqft",-112.04136,33.313763,0.37 acres,4.0,2.5,1995.0,$206/sqft,2013.0,"$495,000","$51,620"," 2004 E Rock Wren Rd Phoenix, AZ 85048 ",Phoenix,AZ,85048,,"2004 E Rock Wren Rd, Phoenix, AZ 85048",
1466,"$360,000",2 Beds / 2 Baths,"1,377 sqft",-80.16368,25.880323,,2.0,2.0,1968.0,$261/sqft,,,," 11111 Biscayne Blvd #1710 Miami, FL 33181 ",Miami,FL,33181,,"11111 Biscayne Blvd #1710, Miami, FL 33181",7.0
1467,"$195,000",3 Beds / 3 Baths,"2,595 sqft",-95.380806,29.620012,"4,186 sqft",3.0,3.0,2006.0,$75/sqft,,,," 2723 Skyview Grove Ct Houston, TX 77047 ",Houston,TX,77047,,"2723 Skyview Grove Ct, Houston, TX 77047",11.0
1468,"$344,900",2 Beds / 2 Baths,806 sqft,-118.364815,34.227226,1.93 acres,2.0,2.0,1980.0,$428/sqft,2015.0,"$240,000","$254,688"," 8641 Glenoaks Blvd #225 Sun Valley, CA 91352 ",Sun Valley,CA,91352,,"8641 Glenoaks Blvd #225, Sun Valley, CA 91352",41.0
1469,"$99,900",1 Bed / 1 Bath,570 sqft,-111.843216,33.388126,55 sqft,1.0,1.0,1983.0,$175/sqft,2006.0,"$82,500","$4,660"," 461 W Holmes Ave #353 Mesa, AZ 85210 ",Mesa,AZ,85210,,"461 W Holmes Ave #353, Mesa, AZ 85210",34.0
1470,"$395,000",2 Beds / 1 Bath,936 sqft,-118.130035,34.01349,"2,377 sqft",2.0,1.0,1952.0,$422/sqft,,,"$132,110"," 936 Garfield Ave Los Angeles, CA 90022 ",Los Angeles,CA,90022,,"936 Garfield Ave, Los Angeles, CA 90022",3.0
1471,"$629,000",3 Beds / 2 Baths,"1,202 sqft",-118.57796,34.194508,"7,666 sqft",3.0,2.0,1953.0,$523/sqft,,,"$256,220"," 6831 Delco Ave Winnetka, CA 91306 ",Winnetka,CA,91306,,"6831 Delco Ave, Winnetka, CA 91306",
1472,"$145,000",4 Beds / 2 Baths,"1,968 sqft",-91.16399,30.46265,7200 sqft,4.0,2.0,,$74/sqft,,,," 1530 N 24th St Baton Rouge, LA 70802 ",Baton Rouge,LA,70802,,"1530 N 24th St, Baton Rouge, LA 70802",32.0
1473,"$209,000",2 Beds / 2 Baths,"1,200 sqft",-75.03292,40.09734,,2.0,2.0,1990.0,$174/sqft,,,," 9945-49 Norwalk Rd #B13 Philadelphia, PA 19115 ",Philadelphia,PA,19115,,"9945-49 Norwalk Rd #B13, Philadelphia, PA 19115",13.0
1474,"$320,000",Studio / 1 Bath,460 sqft,-117.2582,32.809174,0.96 acres,,1.0,1980.0,$696/sqft,2013.0,"$160,000","$330,000"," 840 Turquoise St #217 San Diego, CA 92109 ",San Diego,CA,92109,,"840 Turquoise St #217, San Diego, CA 92109",19.0
1475,"$350,000",4 Beds / 3 Baths,"2,499 sqft",-92.97789,45.014164,"10,001 sqft",4.0,3.0,2002.0,$140/sqft,,,"$296,000"," 6348 45th St N Oakdale, MN 55128 ",Oakdale,MN,55128,,"6348 45th St N, Oakdale, MN 55128",
1476,"$255,000",2 Beds / 2 Baths,"1,508 sqft",-76.58303,39.28479,683 sqft,2.0,2.0,1800.0,$169/sqft,2014.0,"$256,500","$237,400"," 604 S Montford Ave Baltimore, MD 21224 ",Baltimore,MD,21224,,"604 S Montford Ave, Baltimore, MD 21224",
1477,"$160,000",2 Beds / 1 Bath,957 sqft,-95.47842,29.743784,1.77 acres,2.0,1.0,1983.0,$167/sqft,,,," 2333 Bering Dr #336 Houston, TX 77057 ",Houston,TX,77057,,"2333 Bering Dr #336, Houston, TX 77057",
1478,"$189,999",2 Beds / 2 Baths,"1,118 sqft",-98.45313,29.390598,0.26 acres,2.0,2.0,1937.0,$170/sqft,,,," 2302 Steves Ave San Antonio, TX 78210 ",San Antonio,TX,78210,,"2302 Steves Ave, San Antonio, TX 78210",6.0
